class	slot	rank
MisagHydrocarbonResourcesFluidsSwabs	rel_to_oxygen	
MisagHydrocarbonResourcesFluidsSwabs	reservoir	
MisagHydrocarbonResourcesFluidsSwabs	resins_pc	
MisagHydrocarbonResourcesFluidsSwabs	salinity	
MisagHydrocarbonResourcesFluidsSwabs	samp_collect_device	
MisagHydrocarbonResourcesFluidsSwabs	samp_collect_method	
MisagHydrocarbonResourcesFluidsSwabs	samp_collect_point	
MisagHydrocarbonResourcesFluidsSwabs	samp_loc_corr_rate	
MisagHydrocarbonResourcesFluidsSwabs	samp_mat_process	
MisagHydrocarbonResourcesFluidsSwabs	samp_name	
MisagHydrocarbonResourcesFluidsSwabs	samp_preserv	
MisagHydrocarbonResourcesFluidsSwabs	samp_size	
MisagHydrocarbonResourcesFluidsSwabs	samp_store_dur	
MisagHydrocarbonResourcesFluidsSwabs	samp_store_loc	
MisagHydrocarbonResourcesFluidsSwabs	samp_store_temp	
MisagHydrocarbonResourcesFluidsSwabs	samp_subtype	
MisagHydrocarbonResourcesFluidsSwabs	samp_taxon_id	
MisagHydrocarbonResourcesFluidsSwabs	samp_transport_cond	
MisagHydrocarbonResourcesFluidsSwabs	samp_type	
MisagHydrocarbonResourcesFluidsSwabs	samp_vol_we_dna_ext	
MisagHydrocarbonResourcesFluidsSwabs	samp_well_name	
MisagHydrocarbonResourcesFluidsSwabs	saturates_pc	
MisagHydrocarbonResourcesFluidsSwabs	sc_lysis_approach	
MisagHydrocarbonResourcesFluidsSwabs	sc_lysis_method	
MisagHydrocarbonResourcesFluidsSwabs	seq_meth	
MisagHydrocarbonResourcesFluidsSwabs	sim_search_meth	
MisagHydrocarbonResourcesFluidsSwabs	size_frac	
MisagHydrocarbonResourcesFluidsSwabs	sodium	
MisagHydrocarbonResourcesFluidsSwabs	sop	
MisagHydrocarbonResourcesFluidsSwabs	sort_tech	
MisagHydrocarbonResourcesFluidsSwabs	source_mat_id	
MisagHydrocarbonResourcesFluidsSwabs	sulfate	
MisagHydrocarbonResourcesFluidsSwabs	sulfate_fw	
MisagHydrocarbonResourcesFluidsSwabs	sulfide	
MisagHydrocarbonResourcesFluidsSwabs	suspend_solids	
MisagHydrocarbonResourcesFluidsSwabs	tan	
MisagHydrocarbonResourcesFluidsSwabs	tax_class	
MisagHydrocarbonResourcesFluidsSwabs	tax_ident	
MisagHydrocarbonResourcesFluidsSwabs	temp	
MisagHydrocarbonResourcesFluidsSwabs	toluene	
MisagHydrocarbonResourcesFluidsSwabs	tot_iron	
MisagHydrocarbonResourcesFluidsSwabs	tot_nitro	
MisagHydrocarbonResourcesFluidsSwabs	tot_phosp	
MisagHydrocarbonResourcesFluidsSwabs	tot_sulfur	
MisagHydrocarbonResourcesFluidsSwabs	trna_ext_software	
MisagHydrocarbonResourcesFluidsSwabs	trnas	
MisagHydrocarbonResourcesFluidsSwabs	tvdss_of_hcr_press	
MisagHydrocarbonResourcesFluidsSwabs	tvdss_of_hcr_temp	
MisagHydrocarbonResourcesFluidsSwabs	vfa	
MisagHydrocarbonResourcesFluidsSwabs	vfa_fw	
MisagHydrocarbonResourcesFluidsSwabs	viscosity	
MisagHydrocarbonResourcesFluidsSwabs	water_cut	
MisagHydrocarbonResourcesFluidsSwabs	water_prod_rate	
MisagHydrocarbonResourcesFluidsSwabs	wga_amp_appr	
MisagHydrocarbonResourcesFluidsSwabs	wga_amp_kit	
MisagHydrocarbonResourcesFluidsSwabs	win	
MisagHydrocarbonResourcesFluidsSwabs	x16s_recover	
MisagHydrocarbonResourcesFluidsSwabs	x16s_recover_software	
MisagHydrocarbonResourcesFluidsSwabs	xylene	
MisagMicrobialMatBiofilm	adapters	
MisagMicrobialMatBiofilm	alkalinity	
MisagMicrobialMatBiofilm	alkyl_diethers	
MisagMicrobialMatBiofilm	alt	
MisagMicrobialMatBiofilm	aminopept_act	
MisagMicrobialMatBiofilm	ammonium	
MisagMicrobialMatBiofilm	annot	
MisagMicrobialMatBiofilm	assembly_name	
MisagMicrobialMatBiofilm	assembly_qual	
MisagMicrobialMatBiofilm	assembly_software	
MisagMicrobialMatBiofilm	associated_resource	
MisagMicrobialMatBiofilm	bacteria_carb_prod	
MisagMicrobialMatBiofilm	biomass	
MisagMicrobialMatBiofilm	bishomohopanol	
MisagMicrobialMatBiofilm	bromide	
MisagMicrobialMatBiofilm	calcium	
MisagMicrobialMatBiofilm	carb_nitro_ratio	
MisagMicrobialMatBiofilm	chem_administration	
MisagMicrobialMatBiofilm	chloride	
MisagMicrobialMatBiofilm	chlorophyll	
MisagMicrobialMatBiofilm	collection_date	
MisagMicrobialMatBiofilm	compl_appr	
MisagMicrobialMatBiofilm	compl_score	
MisagMicrobialMatBiofilm	compl_software	
MisagMicrobialMatBiofilm	contam_score	
MisagMicrobialMatBiofilm	contam_screen_input	
MisagMicrobialMatBiofilm	contam_screen_param	
MisagMicrobialMatBiofilm	decontam_software	
MisagMicrobialMatBiofilm	depth	
MisagMicrobialMatBiofilm	diether_lipids	
MisagMicrobialMatBiofilm	diss_carb_dioxide	
MisagMicrobialMatBiofilm	diss_hydrogen	
MisagMicrobialMatBiofilm	diss_inorg_carb	
MisagMicrobialMatBiofilm	diss_org_carb	
MisagMicrobialMatBiofilm	diss_org_nitro	
MisagMicrobialMatBiofilm	diss_oxygen	
MisagMicrobialMatBiofilm	elev	
MisagMicrobialMatBiofilm	env_broad_scale	
MisagMicrobialMatBiofilm	env_local_scale	
MisagMicrobialMatBiofilm	env_medium	
MisagMicrobialMatBiofilm	experimental_factor	
MisagMicrobialMatBiofilm	feat_pred	
MisagMicrobialMatBiofilm	geo_loc_name	
MisagMicrobialMatBiofilm	glucosidase_act	
MisagMicrobialMatBiofilm	lat_lon	
MisagMicrobialMatBiofilm	lib_layout	
MisagMicrobialMatBiofilm	lib_reads_seqd	
MisagMicrobialMatBiofilm	lib_screen	
MisagMicrobialMatBiofilm	lib_size	
MisagMicrobialMatBiofilm	lib_vector	
MisagMicrobialMatBiofilm	magnesium	
MisagMicrobialMatBiofilm	mean_frict_vel	
MisagMicrobialMatBiofilm	mean_peak_frict_vel	
MisagMicrobialMatBiofilm	methane	
MisagMicrobialMatBiofilm	mid	
MisagMicrobialMatBiofilm	misc_param	
MisagMicrobialMatBiofilm	n_alkanes	
MisagMicrobialMatBiofilm	neg_cont_type	
MisagMicrobialMatBiofilm	nitrate	
MisagMicrobialMatBiofilm	nitrite	
MisagMicrobialMatBiofilm	nitro	
MisagMicrobialMatBiofilm	nucl_acid_amp	
MisagMicrobialMatBiofilm	nucl_acid_ext	
MisagMicrobialMatBiofilm	number_contig	
MisagMicrobialMatBiofilm	org_carb	
MisagMicrobialMatBiofilm	org_matter	
MisagMicrobialMatBiofilm	org_nitro	
MisagMicrobialMatBiofilm	organism_count	
MisagMicrobialMatBiofilm	oxy_stat_samp	
MisagMicrobialMatBiofilm	part_org_carb	
MisagMicrobialMatBiofilm	perturbation	
MisagMicrobialMatBiofilm	petroleum_hydrocarb	
MisagMicrobialMatBiofilm	ph	
MisagMicrobialMatBiofilm	phaeopigments	
MisagMicrobialMatBiofilm	phosphate	
MisagMicrobialMatBiofilm	phosplipid_fatt_acid	
MisagMicrobialMatBiofilm	pos_cont_type	
MisagMicrobialMatBiofilm	potassium	
MisagMicrobialMatBiofilm	pressure	
MisagMicrobialMatBiofilm	project_name	
MisagMicrobialMatBiofilm	redox_potential	
MisagMicrobialMatBiofilm	ref_biomaterial	
MisagMicrobialMatBiofilm	ref_db	
MisagMicrobialMatBiofilm	rel_to_oxygen	
MisagMicrobialMatBiofilm	salinity	
MisagMicrobialMatBiofilm	samp_collect_device	
MisagMicrobialMatBiofilm	samp_collect_method	
MisagMicrobialMatBiofilm	samp_mat_process	
MisagMicrobialMatBiofilm	samp_name	
MisagMicrobialMatBiofilm	samp_size	
MisagMicrobialMatBiofilm	samp_store_dur	
MisagMicrobialMatBiofilm	samp_store_loc	
MisagMicrobialMatBiofilm	samp_store_temp	
MisagMicrobialMatBiofilm	samp_taxon_id	
MisagMicrobialMatBiofilm	samp_vol_we_dna_ext	
MisagMicrobialMatBiofilm	sc_lysis_approach	
MisagMicrobialMatBiofilm	sc_lysis_method	
MisagMicrobialMatBiofilm	seq_meth	
MisagMicrobialMatBiofilm	silicate	
MisagMicrobialMatBiofilm	sim_search_meth	
MisagMicrobialMatBiofilm	size_frac	
MisagMicrobialMatBiofilm	sodium	
MisagMicrobialMatBiofilm	sop	
MisagMicrobialMatBiofilm	sort_tech	
MisagMicrobialMatBiofilm	source_mat_id	
MisagMicrobialMatBiofilm	sulfate	
MisagMicrobialMatBiofilm	sulfide	
MisagMicrobialMatBiofilm	tax_class	
MisagMicrobialMatBiofilm	tax_ident	
MisagMicrobialMatBiofilm	temp	
MisagMicrobialMatBiofilm	tot_carb	
MisagMicrobialMatBiofilm	tot_nitro_content	
MisagMicrobialMatBiofilm	tot_org_carb	
MisagMicrobialMatBiofilm	trna_ext_software	
MisagMicrobialMatBiofilm	trnas	
MisagMicrobialMatBiofilm	turbidity	
MisagMicrobialMatBiofilm	water_content	
MisagMicrobialMatBiofilm	wga_amp_appr	
MisagMicrobialMatBiofilm	wga_amp_kit	
MisagMicrobialMatBiofilm	x16s_recover	
MisagMicrobialMatBiofilm	x16s_recover_software	
MisagMiscellaneousNaturalOrArtificialEnvironment	adapters	
MisagMiscellaneousNaturalOrArtificialEnvironment	alkalinity	
MisagMiscellaneousNaturalOrArtificialEnvironment	alt	
MisagMiscellaneousNaturalOrArtificialEnvironment	ammonium	
MisagMiscellaneousNaturalOrArtificialEnvironment	annot	
MisagMiscellaneousNaturalOrArtificialEnvironment	assembly_name	
MisagMiscellaneousNaturalOrArtificialEnvironment	assembly_qual	
MisagMiscellaneousNaturalOrArtificialEnvironment	assembly_software	
MisagMiscellaneousNaturalOrArtificialEnvironment	associated_resource	
MisagMiscellaneousNaturalOrArtificialEnvironment	biomass	
MisagMiscellaneousNaturalOrArtificialEnvironment	bromide	
MisagMiscellaneousNaturalOrArtificialEnvironment	calcium	
MisagMiscellaneousNaturalOrArtificialEnvironment	chem_administration	
MisagMiscellaneousNaturalOrArtificialEnvironment	chloride	
MisagMiscellaneousNaturalOrArtificialEnvironment	chlorophyll	
MisagMiscellaneousNaturalOrArtificialEnvironment	collection_date	
MisagMiscellaneousNaturalOrArtificialEnvironment	compl_appr	
MisagMiscellaneousNaturalOrArtificialEnvironment	compl_score	
MisagMiscellaneousNaturalOrArtificialEnvironment	compl_software	
MisagMiscellaneousNaturalOrArtificialEnvironment	contam_score	
MisagMiscellaneousNaturalOrArtificialEnvironment	contam_screen_input	
MisagMiscellaneousNaturalOrArtificialEnvironment	contam_screen_param	
MisagMiscellaneousNaturalOrArtificialEnvironment	decontam_software	
MisagMiscellaneousNaturalOrArtificialEnvironment	density	
MisagMiscellaneousNaturalOrArtificialEnvironment	depth	
MisagMiscellaneousNaturalOrArtificialEnvironment	diether_lipids	
MisagMiscellaneousNaturalOrArtificialEnvironment	diss_carb_dioxide	
MisagMiscellaneousNaturalOrArtificialEnvironment	diss_hydrogen	
MisagMiscellaneousNaturalOrArtificialEnvironment	diss_inorg_carb	
MisagMiscellaneousNaturalOrArtificialEnvironment	diss_org_nitro	
MisagMiscellaneousNaturalOrArtificialEnvironment	diss_oxygen	
MisagMiscellaneousNaturalOrArtificialEnvironment	elev	
MisagMiscellaneousNaturalOrArtificialEnvironment	env_broad_scale	
MisagMiscellaneousNaturalOrArtificialEnvironment	env_local_scale	
MisagMiscellaneousNaturalOrArtificialEnvironment	env_medium	
MisagMiscellaneousNaturalOrArtificialEnvironment	experimental_factor	
MisagMiscellaneousNaturalOrArtificialEnvironment	feat_pred	
MisagMiscellaneousNaturalOrArtificialEnvironment	geo_loc_name	
MisagMiscellaneousNaturalOrArtificialEnvironment	lat_lon	
MisagMiscellaneousNaturalOrArtificialEnvironment	lib_layout	
MisagMiscellaneousNaturalOrArtificialEnvironment	lib_reads_seqd	
MisagMiscellaneousNaturalOrArtificialEnvironment	lib_screen	
MisagMiscellaneousNaturalOrArtificialEnvironment	lib_size	
MisagMiscellaneousNaturalOrArtificialEnvironment	lib_vector	
MisagMiscellaneousNaturalOrArtificialEnvironment	mid	
MisagMiscellaneousNaturalOrArtificialEnvironment	misc_param	
MisagMiscellaneousNaturalOrArtificialEnvironment	neg_cont_type	
MisagMiscellaneousNaturalOrArtificialEnvironment	nitrate	
MisagMiscellaneousNaturalOrArtificialEnvironment	nitrite	
MisagMiscellaneousNaturalOrArtificialEnvironment	nitro	
MisagMiscellaneousNaturalOrArtificialEnvironment	nucl_acid_amp	
MisagMiscellaneousNaturalOrArtificialEnvironment	nucl_acid_ext	
MisagMiscellaneousNaturalOrArtificialEnvironment	number_contig	
MisagMiscellaneousNaturalOrArtificialEnvironment	org_carb	
MisagMiscellaneousNaturalOrArtificialEnvironment	org_matter	
MisagMiscellaneousNaturalOrArtificialEnvironment	org_nitro	
MisagMiscellaneousNaturalOrArtificialEnvironment	organism_count	
MisagMiscellaneousNaturalOrArtificialEnvironment	oxy_stat_samp	
MisagMiscellaneousNaturalOrArtificialEnvironment	perturbation	
MisagMiscellaneousNaturalOrArtificialEnvironment	ph	
MisagMiscellaneousNaturalOrArtificialEnvironment	phosphate	
MisagMiscellaneousNaturalOrArtificialEnvironment	phosplipid_fatt_acid	
MisagMiscellaneousNaturalOrArtificialEnvironment	pos_cont_type	
MisagMiscellaneousNaturalOrArtificialEnvironment	potassium	
MisagMiscellaneousNaturalOrArtificialEnvironment	pressure	
MisagMiscellaneousNaturalOrArtificialEnvironment	project_name	
MisagMiscellaneousNaturalOrArtificialEnvironment	ref_biomaterial	
MisagMiscellaneousNaturalOrArtificialEnvironment	ref_db	
MisagMiscellaneousNaturalOrArtificialEnvironment	rel_to_oxygen	
MisagMiscellaneousNaturalOrArtificialEnvironment	salinity	
MisagMiscellaneousNaturalOrArtificialEnvironment	samp_collect_device	
MisagMiscellaneousNaturalOrArtificialEnvironment	samp_collect_method	
MisagMiscellaneousNaturalOrArtificialEnvironment	samp_mat_process	
MisagMiscellaneousNaturalOrArtificialEnvironment	samp_name	
MisagMiscellaneousNaturalOrArtificialEnvironment	samp_size	
MisagMiscellaneousNaturalOrArtificialEnvironment	samp_store_dur	
MisagMiscellaneousNaturalOrArtificialEnvironment	samp_store_loc	
MisagMiscellaneousNaturalOrArtificialEnvironment	samp_store_temp	
MisagMiscellaneousNaturalOrArtificialEnvironment	samp_taxon_id	
MisagMiscellaneousNaturalOrArtificialEnvironment	samp_vol_we_dna_ext	
MisagMiscellaneousNaturalOrArtificialEnvironment	sc_lysis_approach	
MisagMiscellaneousNaturalOrArtificialEnvironment	sc_lysis_method	
MisagMiscellaneousNaturalOrArtificialEnvironment	seq_meth	
MisagMiscellaneousNaturalOrArtificialEnvironment	silicate	
MisagMiscellaneousNaturalOrArtificialEnvironment	sim_search_meth	
MisagMiscellaneousNaturalOrArtificialEnvironment	size_frac	
MisagMiscellaneousNaturalOrArtificialEnvironment	sodium	
MisagMiscellaneousNaturalOrArtificialEnvironment	sop	
MisagMiscellaneousNaturalOrArtificialEnvironment	sort_tech	
MisagMiscellaneousNaturalOrArtificialEnvironment	source_mat_id	
MisagMiscellaneousNaturalOrArtificialEnvironment	sulfate	
MisagMiscellaneousNaturalOrArtificialEnvironment	sulfide	
MisagMiscellaneousNaturalOrArtificialEnvironment	tax_class	
MisagMiscellaneousNaturalOrArtificialEnvironment	tax_ident	
MisagMiscellaneousNaturalOrArtificialEnvironment	temp	
MisagMiscellaneousNaturalOrArtificialEnvironment	trna_ext_software	
MisagMiscellaneousNaturalOrArtificialEnvironment	trnas	
MisagMiscellaneousNaturalOrArtificialEnvironment	water_current	
MisagMiscellaneousNaturalOrArtificialEnvironment	wga_amp_appr	
MisagMiscellaneousNaturalOrArtificialEnvironment	wga_amp_kit	
MisagMiscellaneousNaturalOrArtificialEnvironment	x16s_recover	
MisagMiscellaneousNaturalOrArtificialEnvironment	x16s_recover_software	
MisagPlantAssociated	adapters	
MisagPlantAssociated	air_temp_regm	
MisagPlantAssociated	alt	
MisagPlantAssociated	ances_data	
MisagPlantAssociated	annot	
MisagPlantAssociated	antibiotic_regm	
MisagPlantAssociated	assembly_name	
MisagPlantAssociated	assembly_qual	
MisagPlantAssociated	assembly_software	
MisagPlantAssociated	associated_resource	
MisagPlantAssociated	biol_stat	
MisagPlantAssociated	biotic_regm	
MisagPlantAssociated	chem_administration	
MisagPlantAssociated	chem_mutagen	
MisagPlantAssociated	climate_environment	
MisagPlantAssociated	collection_date	
MisagPlantAssociated	compl_appr	
MisagPlantAssociated	compl_score	
MisagPlantAssociated	compl_software	
MisagPlantAssociated	contam_score	
MisagPlantAssociated	contam_screen_input	
MisagPlantAssociated	contam_screen_param	
MisagPlantAssociated	cult_root_med	
MisagPlantAssociated	decontam_software	
MisagPlantAssociated	depth	
MisagPlantAssociated	elev	
MisagPlantAssociated	env_broad_scale	
MisagPlantAssociated	env_local_scale	
MisagPlantAssociated	env_medium	
MisagPlantAssociated	experimental_factor	
MisagPlantAssociated	feat_pred	
MisagPlantAssociated	fertilizer_regm	
MisagPlantAssociated	fungicide_regm	
MisagPlantAssociated	gaseous_environment	
MisagPlantAssociated	genetic_mod	
MisagPlantAssociated	geo_loc_name	
MisagPlantAssociated	gravity	
MisagPlantAssociated	growth_facil	
MisagPlantAssociated	growth_habit	
MisagPlantAssociated	growth_hormone_regm	
MisagPlantAssociated	herbicide_regm	
MisagPlantAssociated	host_age	
MisagPlantAssociated	host_common_name	
MisagPlantAssociated	host_disease_stat	
MisagPlantAssociated	host_dry_mass	
MisagPlantAssociated	host_genotype	
MisagPlantAssociated	host_height	
MisagPlantAssociated	host_length	
MisagPlantAssociated	host_life_stage	
MisagPlantAssociated	host_phenotype	
MisagPlantAssociated	host_subspecf_genlin	
MisagPlantAssociated	host_symbiont	
MisagPlantAssociated	host_taxid	
MisagPlantAssociated	host_tot_mass	
MisagPlantAssociated	host_wet_mass	
MisagPlantAssociated	humidity_regm	
MisagPlantAssociated	lat_lon	
MisagPlantAssociated	lib_layout	
MisagPlantAssociated	lib_reads_seqd	
MisagPlantAssociated	lib_screen	
MisagPlantAssociated	lib_size	
MisagPlantAssociated	lib_vector	
MisagPlantAssociated	light_regm	
MisagPlantAssociated	mechanical_damage	
MisagPlantAssociated	mid	
MisagPlantAssociated	mineral_nutr_regm	
MisagPlantAssociated	misc_param	
MisagPlantAssociated	neg_cont_type	
MisagPlantAssociated	non_min_nutr_regm	
MisagPlantAssociated	nucl_acid_amp	
MisagPlantAssociated	nucl_acid_ext	
MisagPlantAssociated	number_contig	
MisagPlantAssociated	organism_count	
MisagPlantAssociated	oxy_stat_samp	
MisagPlantAssociated	perturbation	
MisagPlantAssociated	pesticide_regm	
MisagPlantAssociated	ph_regm	
MisagPlantAssociated	plant_growth_med	
MisagPlantAssociated	plant_product	
MisagPlantAssociated	plant_sex	
MisagPlantAssociated	plant_struc	
MisagPlantAssociated	pos_cont_type	
MisagPlantAssociated	project_name	
MisagPlantAssociated	radiation_regm	
MisagPlantAssociated	rainfall_regm	
MisagPlantAssociated	ref_biomaterial	
MisagPlantAssociated	ref_db	
MisagPlantAssociated	rel_to_oxygen	
MisagPlantAssociated	root_cond	
MisagPlantAssociated	root_med_carbon	
MisagPlantAssociated	root_med_macronutr	
MisagPlantAssociated	root_med_micronutr	
MisagPlantAssociated	root_med_ph	
MisagPlantAssociated	root_med_regl	
MisagPlantAssociated	root_med_solid	
MisagPlantAssociated	root_med_suppl	
MisagPlantAssociated	salinity	
MisagPlantAssociated	salt_regm	
MisagPlantAssociated	samp_capt_status	
MisagPlantAssociated	samp_collect_device	
MisagPlantAssociated	samp_collect_method	
MisagPlantAssociated	samp_dis_stage	
MisagPlantAssociated	samp_mat_process	
MisagPlantAssociated	samp_name	
MisagPlantAssociated	samp_size	
MisagPlantAssociated	samp_store_dur	
MisagPlantAssociated	samp_store_loc	
MisagPlantAssociated	samp_store_temp	
MisagPlantAssociated	samp_taxon_id	
MisagPlantAssociated	samp_vol_we_dna_ext	
MisagPlantAssociated	sc_lysis_approach	
MisagPlantAssociated	sc_lysis_method	
MisagPlantAssociated	season_environment	
MisagPlantAssociated	seq_meth	
MisagPlantAssociated	sim_search_meth	
MisagPlantAssociated	size_frac	
MisagPlantAssociated	sop	
MisagPlantAssociated	sort_tech	
MisagPlantAssociated	source_mat_id	
MisagPlantAssociated	standing_water_regm	
MisagPlantAssociated	tax_class	
MisagPlantAssociated	tax_ident	
MisagPlantAssociated	temp	
MisagPlantAssociated	tiss_cult_growth_med	
MisagPlantAssociated	trna_ext_software	
MisagPlantAssociated	trnas	
MisagPlantAssociated	water_temp_regm	
MisagPlantAssociated	watering_regm	
MisagPlantAssociated	wga_amp_appr	
MisagPlantAssociated	wga_amp_kit	
MisagPlantAssociated	x16s_recover	
MisagPlantAssociated	x16s_recover_software	
MisagSediment	adapters	
MisagSediment	alkalinity	
MisagSediment	alkyl_diethers	
MisagSediment	alt	
MisagSediment	aminopept_act	
MisagSediment	ammonium	
MisagSediment	annot	
MisagSediment	assembly_name	
MisagSediment	assembly_qual	
MisagSediment	assembly_software	
MisagSediment	associated_resource	
MisagSediment	bacteria_carb_prod	
MisagSediment	biomass	
MisagSediment	bishomohopanol	
MisagSediment	bromide	
MisagSediment	calcium	
MisagSediment	carb_nitro_ratio	
MisagSediment	chem_administration	
MisagSediment	chloride	
MisagSediment	chlorophyll	
MisagSediment	collection_date	
MisagSediment	compl_appr	
MisagSediment	compl_score	
MisagSediment	compl_software	
MisagSediment	contam_score	
MisagSediment	contam_screen_input	
MisagSediment	contam_screen_param	
MisagSediment	decontam_software	
MisagSediment	density	
MisagSediment	depth	
MisagSediment	diether_lipids	
MisagSediment	diss_carb_dioxide	
MisagSediment	diss_hydrogen	
MisagSediment	diss_inorg_carb	
MisagSediment	diss_org_carb	
MisagSediment	diss_org_nitro	
MisagSediment	diss_oxygen	
MisagSediment	elev	
MisagSediment	env_broad_scale	
MisagSediment	env_local_scale	
MisagSediment	env_medium	
MisagSediment	experimental_factor	
MisagSediment	feat_pred	
MisagSediment	geo_loc_name	
MisagSediment	glucosidase_act	
MisagSediment	lat_lon	
MisagSediment	lib_layout	
MisagSediment	lib_reads_seqd	
MisagSediment	lib_screen	
MisagSediment	lib_size	
MisagSediment	lib_vector	
MisagSediment	magnesium	
MisagSediment	mean_frict_vel	
MisagSediment	mean_peak_frict_vel	
MisagSediment	methane	
MisagSediment	mid	
MisagSediment	misc_param	
MisagSediment	n_alkanes	
MisagSediment	neg_cont_type	
MisagSediment	nitrate	
MisagSediment	nitrite	
MisagSediment	nitro	
MisagSediment	nucl_acid_amp	
MisagSediment	nucl_acid_ext	
MisagSediment	number_contig	
MisagSediment	org_carb	
MisagSediment	org_matter	
MisagSediment	org_nitro	
MisagSediment	organism_count	
MisagSediment	oxy_stat_samp	
MisagSediment	part_org_carb	
MisagSediment	particle_class	
MisagSediment	perturbation	
MisagSediment	petroleum_hydrocarb	
MisagSediment	ph	
MisagSediment	phaeopigments	
MisagSediment	phosphate	
MisagSediment	phosplipid_fatt_acid	
MisagSediment	porosity	
MisagSediment	pos_cont_type	
MisagSediment	potassium	
MisagSediment	pressure	
MisagSediment	project_name	
MisagSediment	redox_potential	
MisagSediment	ref_biomaterial	
MisagSediment	ref_db	
MisagSediment	rel_to_oxygen	
MisagSediment	salinity	
MisagSediment	samp_collect_device	
MisagSediment	samp_collect_method	
MisagSediment	samp_mat_process	
MisagSediment	samp_name	
MisagSediment	samp_size	
MisagSediment	samp_store_dur	
MisagSediment	samp_store_loc	
MisagSediment	samp_store_temp	
MisagSediment	samp_taxon_id	
MisagSediment	samp_vol_we_dna_ext	
MisagSediment	sc_lysis_approach	
MisagSediment	sc_lysis_method	
MisagSediment	sediment_type	
MisagSediment	seq_meth	
MisagSediment	silicate	
MisagSediment	sim_search_meth	
MisagSediment	size_frac	
MisagSediment	sodium	
MisagSediment	sop	
MisagSediment	sort_tech	
MisagSediment	source_mat_id	
MisagSediment	sulfate	
MisagSediment	sulfide	
MisagSediment	tax_class	
MisagSediment	tax_ident	
MisagSediment	temp	
MisagSediment	tidal_stage	
MisagSediment	tot_carb	
MisagSediment	tot_depth_water_col	
MisagSediment	tot_nitro_content	
MisagSediment	tot_org_carb	
MisagSediment	trna_ext_software	
MisagSediment	trnas	
MisagSediment	turbidity	
MisagSediment	water_content	
MisagSediment	wga_amp_appr	
MisagSediment	wga_amp_kit	
MisagSediment	x16s_recover	
MisagSediment	x16s_recover_software	
MisagSoil	adapters	
MisagSoil	agrochem_addition	
MisagSoil	al_sat	
MisagSoil	al_sat_meth	
MisagSoil	alt	
MisagSoil	annot	
MisagSoil	annual_precpt	
MisagSoil	annual_temp	
MisagSoil	assembly_name	
MisagSoil	assembly_qual	
MisagSoil	assembly_software	
MisagSoil	associated_resource	
MisagSoil	collection_date	
MisagSoil	compl_appr	
MisagSoil	compl_score	
MisagSoil	compl_software	
MisagSoil	contam_score	
MisagSoil	contam_screen_input	
MisagSoil	contam_screen_param	
MisagSoil	crop_rotation	
MisagSoil	cur_land_use	
MisagSoil	cur_vegetation	
MisagSoil	cur_vegetation_meth	
MisagSoil	decontam_software	
MisagSoil	depth	
MisagSoil	drainage_class	
MisagSoil	elev	
MisagSoil	env_broad_scale	
MisagSoil	env_local_scale	
MisagSoil	env_medium	
MisagSoil	experimental_factor	
MisagSoil	extreme_event	
MisagSoil	fao_class	
MisagSoil	feat_pred	
MisagSoil	fire	
MisagSoil	flooding	
MisagSoil	geo_loc_name	
MisagSoil	heavy_metals	
MisagSoil	heavy_metals_meth	
MisagSoil	horizon_meth	
MisagSoil	lat_lon	
MisagSoil	lib_layout	
MisagSoil	lib_reads_seqd	
MisagSoil	lib_screen	
MisagSoil	lib_size	
MisagSoil	lib_vector	
MisagSoil	link_addit_analys	
MisagSoil	link_class_info	
MisagSoil	link_climate_info	
MisagSoil	local_class	
MisagSoil	local_class_meth	
MisagSoil	micro_biomass_meth	
MisagSoil	microbial_biomass	
MisagSoil	mid	
MisagSoil	misc_param	
MisagSoil	neg_cont_type	
MisagSoil	nucl_acid_amp	
MisagSoil	nucl_acid_ext	
MisagSoil	number_contig	
MisagSoil	org_matter	
MisagSoil	org_nitro	
MisagSoil	ph	
MisagSoil	ph_meth	
MisagSoil	pool_dna_extracts	
MisagSoil	pos_cont_type	
MisagSoil	prev_land_use_meth	
MisagSoil	previous_land_use	
MisagSoil	profile_position	
MisagSoil	project_name	
MisagSoil	ref_biomaterial	
MisagSoil	ref_db	
MisagSoil	rel_to_oxygen	
MisagSoil	samp_collect_device	
MisagSoil	samp_collect_method	
MisagSoil	samp_mat_process	
MisagSoil	samp_name	
MisagSoil	samp_size	
MisagSoil	samp_taxon_id	
MisagSoil	samp_vol_we_dna_ext	
MisagSoil	sc_lysis_approach	
MisagSoil	sc_lysis_method	
MisagSoil	season_precpt	
MisagSoil	season_temp	
MisagSoil	seq_meth	
MisagSoil	sieving	
MisagSoil	sim_search_meth	
MisagSoil	size_frac	
MisagSoil	slope_aspect	
MisagSoil	slope_gradient	
MisagSoil	soil_horizon	
MisagSoil	soil_texture	
MisagSoil	soil_texture_meth	
MisagSoil	soil_type	
MisagSoil	soil_type_meth	
MisagSoil	sop	
MisagSoil	sort_tech	
MisagSoil	source_mat_id	
MisagSoil	store_cond	
MisagSoil	tax_class	
MisagSoil	tax_ident	
MisagSoil	temp	
MisagSoil	tillage	
MisagSoil	tot_nitro_cont_meth	
MisagSoil	tot_nitro_content	
MisagSoil	tot_org_c_meth	
MisagSoil	tot_org_carb	
MisagSoil	trna_ext_software	
MisagSoil	trnas	
