subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_prefix	object_prefix
nmdc:HcProducedEnum#Gas	Gas	skos:closeMatch	ECOSIMCONCEPT:Gas	Gas	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	gas	nmdc	ECOSIMCONCEPT
nmdc:SampleStateEnum#gas	gas	skos:closeMatch	ECOSIMCONCEPT:Gas	Gas	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	gas	nmdc	ECOSIMCONCEPT
mixs:potassium	potassium	skos:closeMatch	ECOSIMCONCEPT:K	Potassium	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	potassium	mixs	ECOSIMCONCEPT
mixs:magnesium	magnesium	skos:closeMatch	ECOSIMCONCEPT:Magnesium	Magnesium	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	magnesium	mixs	ECOSIMCONCEPT
nmdc:mass	mass	skos:closeMatch	ECOSIMCONCEPT:Mass	Mass	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	mass	nmdc	ECOSIMCONCEPT
mixs:magnesium	magnesium	skos:closeMatch	ECOSIMCONCEPT:Mg	Magnesium	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	magnesium	mixs	ECOSIMCONCEPT
mixs:ammonium	ammonium	skos:closeMatch	ECOSIMCONCEPT:NH4	Ammonium	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	ammonium	mixs	ECOSIMCONCEPT
mixs:nitrate	nitrate	skos:closeMatch	ECOSIMCONCEPT:NO3	Nitrate	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	nitrate	mixs	ECOSIMCONCEPT
mixs:nitrate	nitrate	skos:closeMatch	ECOSIMCONCEPT:Nitrate	Nitrate	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	nitrate	mixs	ECOSIMCONCEPT
mixs:oxygen	oxygen	skos:closeMatch	ECOSIMCONCEPT:Oxygen	Oxygen	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	oxygen	mixs	ECOSIMCONCEPT
mixs:phosphate	phosphate	skos:closeMatch	ECOSIMCONCEPT:PO4	Phosphate	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	phosphate	mixs	ECOSIMCONCEPT
nmdc:SoilHorizonEnum#Permafrost	Permafrost	skos:closeMatch	ECOSIMCONCEPT:Permafrost	Permafrost	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	permafrost	nmdc	ECOSIMCONCEPT
mixs:permeability	permeability	skos:closeMatch	ECOSIMCONCEPT:Permeability	Permeability	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	permeability	mixs	ECOSIMCONCEPT
mixs:phosphate	phosphate	skos:closeMatch	ECOSIMCONCEPT:Phosphate	Phosphate	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	phosphate	mixs	ECOSIMCONCEPT
mixs:potassium	potassium	skos:closeMatch	ECOSIMCONCEPT:Potassium	Potassium	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	potassium	mixs	ECOSIMCONCEPT
mixs:pressure	pressure	skos:closeMatch	ECOSIMCONCEPT:Pressure	Pressure	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	pressure	mixs	ECOSIMCONCEPT
nmdc:CurLandUseEnum#sand	sand	skos:closeMatch	ECOSIMCONCEPT:Sand	Sand	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	sand	nmdc	ECOSIMCONCEPT
nmdc:PlantGrowthMedEnum#sand	sand	skos:closeMatch	ECOSIMCONCEPT:Sand	Sand	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	sand	nmdc	ECOSIMCONCEPT
nmdc:SampleTypeEnum#sediment	sediment	skos:closeMatch	ECOSIMCONCEPT:Sediment	Sediment	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	sediment	nmdc	ECOSIMCONCEPT
nmdc:SampWeatherEnum#snow	snow	skos:closeMatch	ECOSIMCONCEPT:Snow	Snow	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	snow	nmdc	ECOSIMCONCEPT
mixs:sodium	sodium	skos:closeMatch	ECOSIMCONCEPT:Sodium	Sodium	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	sodium	mixs	ECOSIMCONCEPT
nmdc:PlantGrowthMedEnum#soil	soil	skos:closeMatch	ECOSIMCONCEPT:Soil	Soil	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	soil	nmdc	ECOSIMCONCEPT
nmdc:SampleTypeEnum#soil	soil	skos:closeMatch	ECOSIMCONCEPT:Soil	Soil	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	soil	nmdc	ECOSIMCONCEPT
nmdc:temperature	temperature	skos:closeMatch	ECOSIMCONCEPT:Temperature	Temperature	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	temperature	nmdc	ECOSIMCONCEPT
nmdc:volume	volume	skos:closeMatch	ECOSIMCONCEPT:Volume	Volume	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	volume	nmdc	ECOSIMCONCEPT
nmdc:DNASampleFormatEnum#Water	Water	skos:closeMatch	ECOSIMCONCEPT:Water	Water	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	water	nmdc	ECOSIMCONCEPT
nmdc:PlantGrowthMedEnum#water	water	skos:closeMatch	ECOSIMCONCEPT:Water	Water	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	water	nmdc	ECOSIMCONCEPT
nmdc:RNASampleFormatEnum#Water	Water	skos:closeMatch	ECOSIMCONCEPT:Water	Water	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	water	nmdc	ECOSIMCONCEPT
nmdc:SampleTypeEnum#water	water	skos:closeMatch	ECOSIMCONCEPT:Water	Water	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	water	nmdc	ECOSIMCONCEPT
nmdc:DrawingsEnum#construction	construction	skos:closeMatch	ENVO:00000070	construction	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	construction	nmdc	ENVO
nmdc:SpecificEnum#construction	construction	skos:closeMatch	ENVO:00000070	construction	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	construction	nmdc	ENVO
nmdc:ArchStrucEnum#building	building	skos:closeMatch	ENVO:00000073	building	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	building	nmdc	ENVO
nmdc:BuildOccupTypeEnum#residential	residential	skos:closeMatch	ENVO:01001446	usage of an environment for residential activity	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	residential	nmdc	ENVO
nmdc:WeekdayEnum#Monday	Monday	skos:closeMatch	OPMI:0000084	Monday	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	monday	nmdc	OPMI
nmdc:WeekdayEnum#Tuesday	Tuesday	skos:closeMatch	OPMI:0000085	Tuesday	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	tuesday	nmdc	OPMI
nmdc:WeekdayEnum#Wednesday	Wednesday	skos:closeMatch	OPMI:0000086	Wednesday	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	wednesday	nmdc	OPMI
nmdc:WeekdayEnum#Thursday	Thursday	skos:closeMatch	OPMI:0000087	Thursday	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	thursday	nmdc	OPMI
nmdc:WeekdayEnum#Friday	Friday	skos:closeMatch	OPMI:0000088	Friday	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	friday	nmdc	OPMI
nmdc:WeekdayEnum#Saturday	Saturday	skos:closeMatch	OPMI:0000089	Saturday	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	saturday	nmdc	OPMI
nmdc:WeekdayEnum#Sunday	Sunday	skos:closeMatch	OPMI:0000090	Sunday	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	sunday	nmdc	OPMI
nmdc:BuildOccupTypeEnum#health+care	health care	skos:closeMatch	OPMI:0000229	health care	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	care health	nmdc	OPMI
nmdc:ArchStrucEnum#home	home	skos:closeMatch	OPMI:0000500	home	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	home	nmdc	OPMI
nmdc:community	community	skos:closeMatch	PCO:0000028	community	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	community	nmdc	PCO
nmdc:OrganismCountEnum#ATP	ATP	skos:closeMatch	CHEBI:15422	ATP	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	atp	nmdc	CHEBI
mixs:bromide	bromide	skos:closeMatch	CHEBI:15858	bromide	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	bromide	mixs	CHEBI
mixs:ethylbenzene	ethylbenzene	skos:closeMatch	CHEBI:16101	ethylbenzene	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	ethylbenzene	mixs	CHEBI
mixs:ethylbenzene	ethylbenzene	skos:closeMatch	CHEBI:16101	ethylbenzene	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	ethylbenzene	mixs	CHEBI
mixs:methane	methane	skos:closeMatch	CHEBI:16183	methane	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	methane	mixs	CHEBI
nmdc:DNASampleFormatEnum#Ethanol	Ethanol	skos:closeMatch	CHEBI:16236	ethanol	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	ethanol	nmdc	CHEBI
nmdc:RNASampleFormatEnum#Ethanol	Ethanol	skos:closeMatch	CHEBI:16236	ethanol	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	ethanol	nmdc	CHEBI
mixs:nitrite	nitrite	skos:closeMatch	CHEBI:16301	nitrite	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	nitrite	mixs	CHEBI
nmdc:YesNoEnum#no	no	skos:closeMatch	CHEBI:16480	nitric oxide	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	no	nmdc	CHEBI
mixs:xylene	xylene	skos:closeMatch	CHEBI:27338	xylene	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	xylene	mixs	CHEBI
nmdc:DNASampleFormatEnum#TE	TE	skos:closeMatch	CHEBI:30452	tellurium atom	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	te	nmdc	CHEBI
nmdc:RNASampleFormatEnum#TE	TE	skos:closeMatch	CHEBI:30452	tellurium atom	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	te	nmdc	CHEBI
nmdc:StationaryPhaseEnum#Silica	Silica	skos:closeMatch	CHEBI:30563	silicon dioxide	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	silica	nmdc	CHEBI
nmdc:OrganismCountEnum#ATP	ATP	skos:closeMatch	CHEBI:30616	ATP(4-)	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	atp	nmdc	CHEBI
nmdc:GenderRestroomEnum#male	male	skos:closeMatch	CHEBI:30780	maleate(2-)	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	male	nmdc	CHEBI
nmdc:HostSexEnum#male	male	skos:closeMatch	CHEBI:30780	maleate(2-)	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	male	nmdc	CHEBI
nmdc:SurfAirContEnum#radon	radon	skos:closeMatch	CHEBI:33314	radon atom	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	radon	nmdc	CHEBI
nmdc:SurfAirContEnum#radon	radon	skos:closeMatch	CHEBI:33314	radon atom	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	radon	nmdc	CHEBI
nmdc:Pathway	Pathway	skos:closeMatch	CHEBI:34922	picloram	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	pathway	nmdc	CHEBI
nmdc:WaterFeatTypeEnum#pool	pool	skos:closeMatch	ENVO:00000033	pond	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	pool	nmdc	ENVO
nmdc:CurLandUseEnum#farmstead	farmstead	skos:closeMatch	ENVO:00000078	farm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	farmstead	nmdc	ENVO
nmdc:DoorTypeMetalEnum#hollow	hollow	skos:closeMatch	ENVO:00000100	valley	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	hollow	nmdc	ENVO
nmdc:CeilFinishMatEnum#wood	wood	skos:closeMatch	ENVO:00000109	woodland area	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:DoorMatEnum#wood	wood	skos:closeMatch	ENVO:00000109	woodland area	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:SurfMaterialEnum#wood	wood	skos:closeMatch	ENVO:00000109	woodland area	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:WallFinishMatEnum#wood	wood	skos:closeMatch	ENVO:00000109	woodland area	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:WindowMatEnum#wood	wood	skos:closeMatch	ENVO:00000109	woodland area	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:CeilFinishMatEnum#wood	wood	skos:closeMatch	ENVO:00000111	forested area	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:DoorMatEnum#wood	wood	skos:closeMatch	ENVO:00000111	forested area	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:SurfMaterialEnum#wood	wood	skos:closeMatch	ENVO:00000111	forested area	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:WallFinishMatEnum#wood	wood	skos:closeMatch	ENVO:00000111	forested area	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:WindowMatEnum#wood	wood	skos:closeMatch	ENVO:00000111	forested area	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:SoilHorizonEnum#Permafrost	Permafrost	skos:closeMatch	ENVO:00000134	permafrost	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	permafrost	nmdc	ENVO
nmdc:WindowVertPosEnum#bottom	bottom	skos:closeMatch	ENVO:00000501	submerged bed	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	bottom	nmdc	ENVO
nmdc:DNASampleFormatEnum#Pellet	Pellet	skos:closeMatch	ENVO:00002003	fecal material	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	pellet	nmdc	ENVO
nmdc:RNASampleFormatEnum#Pellet	Pellet	skos:closeMatch	ENVO:00002003	fecal material	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	pellet	nmdc	ENVO
nmdc:SamplePortionEnum#pellet	pellet	skos:closeMatch	ENVO:00002003	fecal material	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	pellet	nmdc	ENVO
nmdc:SurfMaterialEnum#adobe	adobe	skos:closeMatch	ENVO:00002870	adobe	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	adobe	nmdc	ENVO
nmdc:HcProducedEnum#Oil	Oil	skos:closeMatch	ENVO:00002985	oil	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	oil	nmdc	ENVO
nmdc:SampWeatherEnum#snow	snow	skos:closeMatch	ENVO:01000406	snow	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	snow	nmdc	ENVO
nmdc:HcProducedEnum#Bitumen	Bitumen	skos:closeMatch	ENVO:01000460	asphalt	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	bitumen	nmdc	ENVO
nmdc:CeilFinishMatEnum#stucco	stucco	skos:closeMatch	ENVO:01000476	plaster	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	stucco	nmdc	ENVO
nmdc:SurfMaterialEnum#stucco	stucco	skos:closeMatch	ENVO:01000476	plaster	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	stucco	nmdc	ENVO
nmdc:WallFinishMatEnum#plaster	plaster	skos:closeMatch	ENVO:01000476	plaster	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	plaster	nmdc	ENVO
nmdc:WallSurfTreatmentEnum#stucco	stucco	skos:closeMatch	ENVO:01000476	plaster	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	stucco	nmdc	ENVO
nmdc:FloorWaterMoldEnum#condensation	condensation	skos:closeMatch	ENVO:01000624	hydrological condensation process	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	condensation	nmdc	ENVO
mixs:fire	fire	skos:closeMatch	ENVO:01000786	fire	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	fire	mixs	ENVO
nmdc:WaterFeatTypeEnum#pool	pool	skos:closeMatch	ENVO:01000967	public swimming pool	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	pool	nmdc	ENVO
nmdc:CeilFinishMatEnum#metal	metal	skos:closeMatch	ENVO:01001069	metallic material	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	metal	nmdc	ENVO
nmdc:DoorMatEnum#metal	metal	skos:closeMatch	ENVO:01001069	metallic material	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	metal	nmdc	ENVO
nmdc:DoorTypeEnum#metal	metal	skos:closeMatch	ENVO:01001069	metallic material	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	metal	nmdc	ENVO
nmdc:SurfMaterialEnum#metal	metal	skos:closeMatch	ENVO:01001069	metallic material	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	metal	nmdc	ENVO
nmdc:WallFinishMatEnum#metal	metal	skos:closeMatch	ENVO:01001069	metallic material	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	metal	nmdc	ENVO
nmdc:WindowMatEnum#metal	metal	skos:closeMatch	ENVO:01001069	metallic material	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	metal	nmdc	ENVO
nmdc:HcProducedEnum#Gas	Gas	skos:closeMatch	ENVO:01001155	astrogeological gas	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	gas	nmdc	ENVO
nmdc:SampleStateEnum#gas	gas	skos:closeMatch	ENVO:01001155	astrogeological gas	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	gas	nmdc	ENVO
nmdc:BuildOccupTypeEnum#office	office	skos:closeMatch	ENVO:01001224	office	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	office	nmdc	ENVO
nmdc:IndoorSpaceEnum#office	office	skos:closeMatch	ENVO:01001224	office	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	office	nmdc	ENVO
nmdc:RoomConnectedEnum#office	office	skos:closeMatch	ENVO:01001224	office	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	office	nmdc	ENVO
nmdc:SampWeatherEnum#rain	rain	skos:closeMatch	ENVO:01001564	rain	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rain	nmdc	ENVO
nmdc:LithologyEnum#Coal	Coal	skos:closeMatch	ENVO:02000091	coal	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	coal	nmdc	ENVO
nmdc:SrLithologyEnum#Coal	Coal	skos:closeMatch	ENVO:02000091	coal	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	coal	nmdc	ENVO
nmdc:FloorFinishMatEnum#paint	paint	skos:closeMatch	ENVO:02000123	paint	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	paint	nmdc	ENVO
nmdc:SurfMaterialEnum#paint	paint	skos:closeMatch	ENVO:02000123	paint	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	paint	nmdc	ENVO
nmdc:HcProducedEnum#Gas	Gas	skos:closeMatch	ENVO:03510007	gasoline	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	gas	nmdc	ENVO
nmdc:SampleStateEnum#gas	gas	skos:closeMatch	ENVO:03510007	gasoline	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	gas	nmdc	ENVO
nmdc:DrawingsEnum#operation	operation	skos:closeMatch	MAXO:0000004	surgical procedure	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	operation	nmdc	MAXO
nmdc:SpecificEnum#operation	operation	skos:closeMatch	MAXO:0000004	surgical procedure	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	operation	nmdc	MAXO
nmdc:YesNoEnum#no	no	skos:closeMatch	NCIT:C75563	Unemployed	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	no	nmdc	NCIT
nmdc:SeasonUseEnum#Fall	Fall	skos:closeMatch	ENVO:00000040	waterfall	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	fall	nmdc	ENVO
nmdc:WaterFeatTypeEnum#waterfall	waterfall	skos:closeMatch	ENVO:00000040	waterfall	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	waterfall	nmdc	ENVO
nmdc:WaterFeatTypeEnum#waterfall	waterfall	skos:closeMatch	ENVO:00000040	waterfall	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	waterfall	nmdc	ENVO
nmdc:WaterFeatTypeEnum#stream	stream	skos:closeMatch	ENVO:00000041	tidal creek	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	stream	nmdc	ENVO
nmdc:SeasonUseEnum#Spring	Spring	skos:closeMatch	ENVO:00000051	hot spring	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	spring	nmdc	ENVO
nmdc:WaterFeatTypeEnum#stream	stream	skos:closeMatch	ENVO:00000069	distributary	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	stream	nmdc	ENVO
nmdc:StatusEnum#pass	pass	skos:closeMatch	ENVO:00000084	mountain pass	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	pass	nmdc	ENVO
nmdc:StatusEnum#pass	pass	skos:closeMatch	ENVO:00000084	mountain pass	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	pass	nmdc	ENVO
nmdc:strand	strand	skos:closeMatch	ENVO:00000091	beach	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	strand	nmdc	ENVO
nmdc:strand	strand	skos:closeMatch	ENVO:00000092	sea beach	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	strand	nmdc	ENVO
nmdc:CeilFinishMatEnum#wood	wood	skos:closeMatch	ENVO:00000118	coconut plantation	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:DoorMatEnum#wood	wood	skos:closeMatch	ENVO:00000118	coconut plantation	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:SurfMaterialEnum#wood	wood	skos:closeMatch	ENVO:00000118	coconut plantation	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:WallFinishMatEnum#wood	wood	skos:closeMatch	ENVO:00000118	coconut plantation	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:WindowMatEnum#wood	wood	skos:closeMatch	ENVO:00000118	coconut plantation	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:SeasonUseEnum#Spring	Spring	skos:closeMatch	ENVO:00000125	mineral spring	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	spring	nmdc	ENVO
nmdc:CeilTypeEnum#cove	cove	skos:closeMatch	ENVO:00000138	cove	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	cove	nmdc	ENVO
mixs:basin	basin	skos:closeMatch	ENVO:00000151	sabkha	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	basin	mixs	ENVO
nmdc:WaterFeatTypeEnum#stream	stream	skos:closeMatch	ENVO:00000152	anabranch	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	stream	nmdc	ENVO
nmdc:WaterFeatTypeEnum#stream	stream	skos:closeMatch	ENVO:00000153	headwater	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	stream	nmdc	ENVO
mixs:basin	basin	skos:closeMatch	ENVO:00000165	asphalt lake	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	basin	mixs	ENVO
nmdc:CeilFinishMatEnum#wood	wood	skos:closeMatch	ENVO:00000193	olive grove	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:DoorMatEnum#wood	wood	skos:closeMatch	ENVO:00000193	olive grove	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:SurfMaterialEnum#wood	wood	skos:closeMatch	ENVO:00000193	olive grove	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:WallFinishMatEnum#wood	wood	skos:closeMatch	ENVO:00000193	olive grove	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
nmdc:WindowMatEnum#wood	wood	skos:closeMatch	ENVO:00000193	olive grove	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	wood	nmdc	ENVO
mixs:basin	basin	skos:closeMatch	ENVO:00000195	sinkhole	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	basin	mixs	ENVO
nmdc:CurLandUseEnum#swamp	swamp	skos:closeMatch	ENVO:00000233	swamp ecosystem	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	swamp	nmdc	ENVO
