biosampleGoldId	addDate	altitudeInMeters	altitudeInMeters2	biosampleName	dateCollected	depthInMeters	depthInMeters2	description	ecosystem	ecosystemCategory	ecosystemPathId	ecosystemSubtype	ecosystemType	elevationInMeters	elevationInMeters2	envoBroadScale.id	envoBroadScale.id.canonical_curie	envoBroadScale.id.canonical_label	envoBroadScale.id.obsolete	envoBroadScale.label	envoLocalScale.id	envoLocalScale.id.canonical_curie	envoLocalScale.id.canonical_label	envoLocalScale.id.obsolete	envoLocalScale.label	envoMedium.id	envoMedium.label	geoLocation	geographicLocation	habitat	hostDiseases	hostGender	hostName	hostNcbiTaxid	isoCountry	latitude	longhurst	longitude	mixsPackage	modDate	ncbiTaxId	ncbiTaxName	nitrateConcentration	oxygenConcentration	ph	pressure	salinity	salinityConcentration	sampleBodySite	sampleBodySubsite	sampleCollectionSite	sampleCollectionTemperature	specificEcosystem	subsurfaceDepthInMeters	subsurfaceDepthInMeters2	visitNum
Gb0315841	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s052	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Pericharax heteroraphis	197030.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315842	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s053	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Pericharax heteroraphis	197030.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315843	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s054	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Stylissa flabelliformis	237128.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315844	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s055	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Stylissa flabelliformis	237128.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315845	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s056	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Stylissa flabelliformis	237128.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315846	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s057	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Stylissa flabelliformis	237128.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315847	2022-04-01			Sponge tissue microbial communities from Bare Island, Botany Bay, New South Wales, Australia - 13114.thomas.18.s005	2016-01-27			Sponge tissue microbial communities from Bare Island, Botany Bay, New South Wales, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000050	ENVO:01000050	marine subtidal rocky reef biome	False	marine subtidal rocky reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: New South Wales, Botany Bay, Bare Island	Australia: New South Wales, Botany Bay, Bare Island	Sponge tissue			Chondrilla australiensis	220711.0	Australia	-33.99138		151.232539		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315848	2022-04-01			Sponge tissue microbial communities from Bare Island, Botany Bay, New South Wales, Australia - 13114.thomas.18.s006	2016-01-27			Sponge tissue microbial communities from Bare Island, Botany Bay, New South Wales, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000050	ENVO:01000050	marine subtidal rocky reef biome	False	marine subtidal rocky reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: New South Wales, Botany Bay, Bare Island	Australia: New South Wales, Botany Bay, Bare Island	Sponge tissue			Chondrilla australiensis	220711.0	Australia	-33.99138		151.232539		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315849	2022-04-01			Sponge tissue microbial communities from Bare Island, Botany Bay, New South Wales, Australia - 13114.thomas.18.s007	2016-01-27			Sponge tissue microbial communities from Bare Island, Botany Bay, New South Wales, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000050	ENVO:01000050	marine subtidal rocky reef biome	False	marine subtidal rocky reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: New South Wales, Botany Bay, Bare Island	Australia: New South Wales, Botany Bay, Bare Island	Sponge tissue			Chondrilla australiensis	220711.0	Australia	-33.99138		151.232539		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315850	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s009	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Cliona orientalis	281731.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315851	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s017	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Ircinia ramosa	281041.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315852	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s018	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Ircinia ramosa	281041.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315853	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s022	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Pericharax heteroraphis	197030.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315854	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s027	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Stylissa flabelliformis	237128.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315855	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s004	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Carteriospongia foliascens	593584.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315856	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s020	2018-08-10			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Ircinia ramosa	281041.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315857	2022-04-01			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s045	2015-12-23			Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia	Host-associated	Porifera	5999	Tissue	Sponge	0.0		ENVO_01000049	ENVO:01000049	marine coral reef biome	False	marine coral reef biome	ENVO_01000024	ENVO:01000024	marine benthic biome	False	marine benthic biome	ENVO_01000155	organic material	Australia: Queensland, Great Barrier Reef, Davies Reef	Australia: Queensland, Great Barrier Reef, Davies Reef	Sponge tissue			Coscinoderma mathewsi	2604249.0	Australia	-18.822567		147.63755		2025-01-29	1163772	sponge metagenome									sponge tissue		Unclassified			
Gb0315858	2022-04-01			Fecal microbial communities from fin whale in Massachusetts, USA - 13114.girguis.50.s001	2015-04-30			Fecal microbial communities from fin whale in Massachusetts, USA	Host-associated	Mammals	4104	Large intestine	Digestive system	0.0		ENVO_00000447	ENVO:00000447	marine biome	False	marine biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Massachusetts	USA: Massachusetts	Fecal			Balaenoptera physalus	9770.0	USA	41.68		-70.2		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315859	2022-04-01			Fecal microbial communities from fin whale in Massachusetts, USA - 13114.girguis.50.s002	2015-05-02			Fecal microbial communities from fin whale in Massachusetts, USA	Host-associated	Mammals	4104	Large intestine	Digestive system	0.0		ENVO_00000447	ENVO:00000447	marine biome	False	marine biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Massachusetts	USA: Massachusetts	Fecal			Balaenoptera physalus	9770.0	USA	41.68		-70.2		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315860	2022-04-01			Fecal microbial communities from humpback whale in Sitka Sound, Alaska, USA - 13114.girguis.50.s005	2011-06-22			Fecal microbial communities from humpback whale in Sitka Sound, Alaska, USA	Host-associated	Mammals	4104	Large intestine	Digestive system	0.0		ENVO_00000447	ENVO:00000447	marine biome	False	marine biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Alaska, Sitka Sound	USA: Alaska, Sitka Sound	Fecal			Megaptera novaeangliae	9773.0	USA	56.9		-135.6		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315861	2022-04-01			Fecal microbial communities from humpback whale in Seymour Canal, Alaska, USA - 13114.girguis.50.s007	2009-11-15			Fecal microbial communities from humpback whale in Seymour Canal, Alaska, USA	Host-associated	Mammals	4104	Large intestine	Digestive system	0.0		ENVO_00000447	ENVO:00000447	marine biome	False	marine biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Alaska, Seymour Canal	USA: Alaska, Seymour Canal	Fecal			Megaptera novaeangliae	9773.0	USA	57.6		-133.9		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315862	2022-04-01			Fecal microbial communities from humpback whale in Seymour Canal, Alaska, USA - 13114.girguis.50.s008	2009-11-15			Fecal microbial communities from humpback whale in Seymour Canal, Alaska, USA	Host-associated	Mammals	4104	Large intestine	Digestive system	0.0		ENVO_00000447	ENVO:00000447	marine biome	False	marine biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Alaska, Seymour Canal	USA: Alaska, Seymour Canal	Fecal			Megaptera novaeangliae	9773.0	USA	57.6		-133.9		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315863	2022-04-01			Fecal microbial communities from north atlantic right whale in Bay of Fundy, Nova Scotia, Canada - 13114.girguis.50.s011	2008-09-11			Fecal microbial communities from north atlantic right whale in Bay of Fundy, Nova Scotia, Canada	Host-associated	Mammals	4104	Large intestine	Digestive system	0.0		ENVO_00000447	ENVO:00000447	marine biome	False	marine biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Canada: Nova Scotia, Bay of Fundy	Canada: Nova Scotia, Bay of Fundy	Fecal			Eubalaena glacialis	27606.0	Canada	44.652		-66.24		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315864	2022-04-01			Fecal microbial communities from sei whale in Bay of Fundy, Nova Scotia, Canada - 13114.girguis.50.s012	2011-09-18			Fecal microbial communities from sei whale in Bay of Fundy, Nova Scotia, Canada	Host-associated	Mammals	4104	Large intestine	Digestive system	0.0		ENVO_00000447	ENVO:00000447	marine biome	False	marine biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Canada: Nova Scotia, Bay of Fundy	Canada: Nova Scotia, Bay of Fundy	Fecal			Balaenoptera borealis	9768.0	Canada	44.667		-66.193		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315865	2022-04-01			Fecal microbial communities from chicken in Zomba, Malawi - 13114.minich.76.s001	2015-07-01			Fecal microbial communities from chicken in Zomba, Malawi	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000248	ENVO:01000248	dense settlement biome	False	dense settlement biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00003031	animal manure	Malawi: Zomba	Malawi: Zomba	Fecal			Gallus gallus	9031.0	Malawi	15.2769		35.3989		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315866	2022-04-01			Fecal microbial communities from cattle in Zomba, Malawi - 13114.minich.76.s002	2015-07-01			Fecal microbial communities from cattle in Zomba, Malawi	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000248	ENVO:01000248	dense settlement biome	False	dense settlement biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00003031	animal manure	Malawi: Zomba	Malawi: Zomba	Fecal			Bos taurus	9913.0	Malawi	15.2769		35.3989		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315867	2022-04-01			Fecal microbial communities from helmeted guineafowl in Zomba, Malawi - 13114.minich.76.s003	2015-07-01			Fecal microbial communities from helmeted guineafowl in Zomba, Malawi	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000248	ENVO:01000248	dense settlement biome	False	dense settlement biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00003031	animal manure	Malawi: Zomba	Malawi: Zomba	Fecal			Numida meleagris	8996.0	Malawi	15.2769		35.3989		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315868	2022-04-01			Fecal microbial communities from chicken in Zomba, Malawi - 13114.minich.76.s004	2015-07-01			Fecal microbial communities from chicken in Zomba, Malawi	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000248	ENVO:01000248	dense settlement biome	False	dense settlement biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00003031	animal manure	Malawi: Zomba	Malawi: Zomba	Fecal			Gallus gallus	9031.0	Malawi	15.2769		35.3989		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315869	2022-04-01			Fecal microbial communities from pig in Zomba, Malawi - 13114.minich.76.s005	2015-07-01			Fecal microbial communities from pig in Zomba, Malawi	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000248	ENVO:01000248	dense settlement biome	False	dense settlement biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00003031	animal manure	Malawi: Zomba	Malawi: Zomba	Fecal			Sus scrofa	9823.0	Malawi	15.2769		35.3989		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315870	2022-04-01			Fecal microbial communities from eastern black rhinoceros in Atlanta Zoo, Georgia, USA - 13114.song.51.s003	2015-10-07			Fecal microbial communities from eastern black rhinoceros in Atlanta Zoo, Georgia, USA	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal			Diceros bicornis michaeli	310714.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315871	2022-04-01			Fecal microbial communities from ringtailed lemur in Atlanta Zoo, Georgia, USA - 13114.song.51.s004	2015-10-08			Fecal microbial communities from ringtailed lemur in Atlanta Zoo, Georgia, USA	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal		Male	Lemur catta	9447.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315872	2022-04-01			Fecal microbial communities from southern tamandua in National Zoo, Maryland, USA - 13114.song.51.s005	2015-10-20			Fecal microbial communities from southern tamandua in National Zoo, Maryland, USA	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Maryland, National Zoo	USA: Maryland, National Zoo	Fecal			Tamandua tetradactyla	48850.0	USA	38.93		-77.05		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315873	2022-04-01			Fecal microbial communities from malagasy giant rat in National Zoo, Maryland, USA - 13114.song.51.s006	2015-10-22			Fecal microbial communities from malagasy giant rat in National Zoo, Maryland, USA	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Maryland, National Zoo	USA: Maryland, National Zoo	Fecal			Hypogeomys antimena	89379.0	USA	38.93		-77.05		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315874	2022-04-01			Fecal microbial communities from przewalski horse in National Zoo, Maryland, USA - 13114.song.51.s008	2015-10-20			Fecal microbial communities from przewalski horse in National Zoo, Maryland, USA	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Maryland, National Zoo	USA: Maryland, National Zoo	Fecal		Female	Equus ferus przewalskii	9798.0	USA	38.93		-77.05		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315875	2022-04-01			Fecal microbial communities from drill in Atlanta Zoo, Georgia, USA - 13114.song.51.s015	2015-10-06			Fecal microbial communities from drill in Atlanta Zoo, Georgia, USA	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal			Mandrillus leucophaeus	9568.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315876	2022-04-01			Fecal microbial communities from zebra in Atlanta Zoo, Georgia, USA - 13114.song.51.s017	2015-10-07			Fecal microbial communities from zebra in Atlanta Zoo, Georgia, USA	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal		Female	Equus burchellii	89252.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315877	2022-04-01			Fecal microbial communities from hoffmann's two-toed sloth in Atlanta Zoo, Georgia, USA - 13114.song.51.s019	2015-10-07			Fecal microbial communities from hoffmann's two-toed sloth in Atlanta Zoo, Georgia, USA	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal			Choloepus hoffmanni	9358.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315878	2022-04-01			Fecal microbial communities from black-throated monitor in Atlanta Zoo, Georgia, USA - 13114.song.52.s001	2015-10-08			Fecal microbial communities from black-throated monitor in Atlanta Zoo, Georgia, USA	Host-associated	Reptilia	4693	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal		Male	Varanus albigularis	8558.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315879	2022-04-01			Fecal microbial communities from radiated tortoise in National Zoo, Maryland, USA - 13114.song.52.s004	2015-10-23			Fecal microbial communities from radiated tortoise in National Zoo, Maryland, USA	Host-associated	Reptilia	4693	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Maryland, National Zoo	USA: Maryland, National Zoo	Fecal		Female	Astrochelys radiata	66190.0	USA	38.93		-77.05		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315880	2022-04-01			Fecal microbial communities from american alligator in National Zoo, Maryland, USA - 13114.song.52.s008	2015-11-04			Fecal microbial communities from american alligator in National Zoo, Maryland, USA	Host-associated	Reptilia	4693	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Maryland, National Zoo	USA: Maryland, National Zoo	Fecal		Female	Alligator mississippiensis	8496.0	USA	38.93		-77.05		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315881	2022-04-01			Fecal microbial communities from new caledonian giant gecko in National Zoo, Maryland, USA - 13114.song.52.s009	2015-10-23			Fecal microbial communities from new caledonian giant gecko in National Zoo, Maryland, USA	Host-associated	Reptilia	4693	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Maryland, National Zoo	USA: Maryland, National Zoo	Fecal			Rhacodactylus leachianus	95122.0	USA	38.93		-77.05		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315882	2022-04-01			Fecal microbial communities from lined flat-tail gecko in National Zoo, Maryland, USA - 13114.song.52.s010	2015-10-20			Fecal microbial communities from lined flat-tail gecko in National Zoo, Maryland, USA	Host-associated	Reptilia	4693	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Maryland, National Zoo	USA: Maryland, National Zoo	Fecal		Male	Uroplatus lineatus	402378.0	USA	38.93		-77.05		2025-01-29	749906	gut metagenome									animal feces		Fecal			
