accession	attribute_name	harmonized_name	display_name	content
SAMEA7724109	emp500_principal_investigator			MacRae-Crerar
SAMEA7724109	emp500_study_id			3
SAMEA7724109	emp500_title			Mongolia soils (NSF PIRE)
SAMEA7724109	empo_2			Non-saline
SAMEA7724109	empo_3			Soil (non-saline)
SAMEA7724109	env biome	env_broad_scale	broad-scale environmental context	montane grasslands and shrubland biome
SAMEA7724109	env feature	env_local_scale	local-scale environmental context	steppe soil
SAMEA7724109	env package	env_package	environmental package	soil
SAMEA7724109	env_material	env_medium	environmental medium	soil
SAMEA7724109	environmental_package	env_package	environmental package	soil
SAMEA7724109	gcms_sample_name			EMP_McR3_3_006_GC
SAMEA7724109	geo loc name	geo_loc_name	geographic location	Mongolia
SAMEA7724109	latitude			51.01.658
SAMEA7724109	lcms_batch			8.00
SAMEA7724109	lcms_extraction_protocol			Bulk_Seed_PNNL
SAMEA7724109	longitude			100.45.643
SAMEA7724109	ph	ph	pH	7.1
SAMEA7724109	physical_specimen_location			UCSD Knight Lab Freezer I and University of Pennsylvania
SAMEA7724109	project name	project_name	project name	NSF PIRE Mongolia Project
SAMEA7724109	relative humidity			45.5
SAMEA7724109	resp_ave			0.43
SAMEA7724109	respiration1			0.55
SAMEA7724109	respiration2			0.31
SAMEA7724109	sample name	sample_name	sample name	qiita_sid_13114:13114.macrae.crerar.3.s003
SAMEA7724109	sample type	sample_type	sample type	soil
SAMEA7724109	sampling method			bulk
SAMEA7724109	soil_moisture1			9.7
SAMEA7724109	soil_moisture2			10
SAMEA7724109	soil_moisture3			11.6
SAMEA7724109	soil_moisture_ave			10.43333333
SAMEA7724109	soil_salinity1			82
SAMEA7724109	soil_salinity2			80
SAMEA7724109	soil_salinity3			65
SAMEA7724109	soil_salinity_ave			75.66666667
SAMEA7724109	soil_temp1			27.8
SAMEA7724109	soil_temp2			30.3
SAMEA7724109	soil_temp3			31.9
SAMEA7724109	soil_temp_ave			30
SAMEA7724109	study_sample_number			3
SAMEA7724110	ENA first public			2020-12-17
SAMEA7724110	ENA last update			2020-12-16
SAMEA7724110	ENA-CHECKLIST			ERC000011
SAMEA7724110	External Id			SAMEA7724110
SAMEA7724110	INSDC center alias			UCSDMI
SAMEA7724110	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7724110	INSDC first public			2020-12-17T04:08:06Z
SAMEA7724110	INSDC last update			2020-12-16T01:23:54Z
SAMEA7724110	INSDC status			public
SAMEA7724110	Submitter Id			qiita_sid_13114:13114.macrae.crerar.3.s004
SAMEA7724110	air_temp	air_temp	air temperature	24.6
SAMEA7724110	alpha_shotgun_woltka_min10k_richness			1107.0
SAMEA7724110	alpha_shotgun_woltka_rar10k_richness			620.0
SAMEA7724110	alpha_shotgun_woltka_rar3450_richness			359.0
SAMEA7724110	block			B09
SAMEA7724110	collection_timestamp			7/9/12 14:59
SAMEA7724110	cur_vegetation	cur_vegetation	current vegetation	montaine steppe
SAMEA7724110	depth_sample			0.05
SAMEA7724110	drainage_class	drainage_class	drainage classification	well drained
SAMEA7724110	elevation	elev	elevation	1741
SAMEA7724110	emp500_principal_investigator			MacRae-Crerar
SAMEA7724110	emp500_study_id			3
SAMEA7724110	emp500_title			Mongolia soils (NSF PIRE)
SAMEA7724110	empo_2			Non-saline
SAMEA7724110	empo_3			Soil (non-saline)
SAMEA7724110	env biome	env_broad_scale	broad-scale environmental context	montane grasslands and shrubland biome
SAMEA7724110	env feature	env_local_scale	local-scale environmental context	steppe soil
SAMEA7724110	env package	env_package	environmental package	soil
SAMEA7724110	env_material	env_medium	environmental medium	soil
SAMEA7724110	environmental_package	env_package	environmental package	soil
SAMEA7724110	gcms_sample_name			EMP_McR3_4_009_GC
SAMEA7724110	geo loc name	geo_loc_name	geographic location	Mongolia
SAMEA7724110	latitude			51.01.658
SAMEA7724110	lcms_batch			8.00
SAMEA7724110	lcms_extraction_protocol			Bulk_Seed_PNNL
SAMEA7724110	longitude			100.45.643
SAMEA7724110	ph	ph	pH	7.25
SAMEA7724110	physical_specimen_location			UCSD Knight Lab Freezer I and University of Pennsylvania
SAMEA7724110	project name	project_name	project name	NSF PIRE Mongolia Project
SAMEA7724110	relative humidity			46.7
SAMEA7724110	resp_ave			0.71
SAMEA7724110	respiration1			0.67
SAMEA7724110	respiration2			0.75
SAMEA7724110	sample name	sample_name	sample name	qiita_sid_13114:13114.macrae.crerar.3.s004
SAMEA7724110	sample type	sample_type	sample type	soil
SAMEA7724110	sampling method			bulk
SAMEA7724110	soil_moisture1			12.1
SAMEA7724110	soil_moisture2			10.1
SAMEA7724110	soil_moisture3			12.7
SAMEA7724110	soil_moisture_ave			11.63333333
SAMEA7724110	soil_salinity1			66
SAMEA7724110	soil_salinity2			77
SAMEA7724110	soil_salinity3			71
SAMEA7724110	soil_salinity_ave			71.33333333
SAMEA7724110	soil_temp1			30.7
SAMEA7724110	soil_temp2			31.6
SAMEA7724110	soil_temp3			30
SAMEA7724110	soil_temp_ave			30.76666667
SAMEA7724110	study_sample_number			4
SAMEA7724111	ENA first public			2020-12-17
SAMEA7724111	ENA last update			2020-12-16
SAMEA7724111	ENA-CHECKLIST			ERC000011
SAMEA7724111	External Id			SAMEA7724111
SAMEA7724111	INSDC center alias			UCSDMI
SAMEA7724111	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7724111	INSDC first public			2020-12-17T04:08:06Z
SAMEA7724111	INSDC last update			2020-12-16T01:23:54Z
SAMEA7724111	INSDC status			public
SAMEA7724111	Submitter Id			qiita_sid_13114:13114.macrae.crerar.3.s005
SAMEA7724111	air_temp	air_temp	air temperature	35.2
SAMEA7724111	alpha_shotgun_woltka_min10k_richness			1012.0
SAMEA7724111	alpha_shotgun_woltka_rar10k_richness			634.0
SAMEA7724111	alpha_shotgun_woltka_rar3450_richness			354.0
SAMEA7724111	block			B10
SAMEA7724111	collection_timestamp			7/9/12 14:15
SAMEA7724111	cur_vegetation	cur_vegetation	current vegetation	montaine steppe
SAMEA7724111	depth_sample			0.05
SAMEA7724111	drainage_class	drainage_class	drainage classification	well drained
SAMEA7724111	elevation	elev	elevation	1747
SAMEA7724111	emp500_principal_investigator			MacRae-Crerar
SAMEA7724111	emp500_study_id			3
SAMEA7724111	emp500_title			Mongolia soils (NSF PIRE)
SAMEA7724111	empo_2			Non-saline
SAMEA7724111	empo_3			Soil (non-saline)
SAMEA7724111	env biome	env_broad_scale	broad-scale environmental context	montane grasslands and shrubland biome
SAMEA7724111	env feature	env_local_scale	local-scale environmental context	steppe soil
SAMEA7724111	env package	env_package	environmental package	soil
SAMEA7724111	env_material	env_medium	environmental medium	soil
SAMEA7724111	environmental_package	env_package	environmental package	soil
SAMEA7724111	gcms_sample_name			EMP_McR3_5_007_GC
SAMEA7724111	geo loc name	geo_loc_name	geographic location	Mongolia
SAMEA7724111	latitude			51.01.550
SAMEA7724111	lcms_batch			8.00
SAMEA7724111	lcms_extraction_protocol			Bulk_Seed_PNNL
SAMEA7724111	longitude			100.45.810
SAMEA7724111	ph	ph	pH	7.2
SAMEA7724111	physical_specimen_location			UCSD Knight Lab Freezer I and University of Pennsylvania
SAMEA7724111	project name	project_name	project name	NSF PIRE Mongolia Project
SAMEA7724111	relative humidity			30.8
SAMEA7724111	resp_ave			0.665
SAMEA7724111	respiration1			0.69
SAMEA7724111	respiration2			0.64
SAMEA7724111	sample name	sample_name	sample name	qiita_sid_13114:13114.macrae.crerar.3.s005
SAMEA7724111	sample type	sample_type	sample type	soil
SAMEA7724111	sampling method			bulk
SAMEA7724111	soil_moisture1			6.8
SAMEA7724111	soil_moisture2			7.1
SAMEA7724111	soil_moisture3			10.7
SAMEA7724111	soil_moisture_ave			8.2
SAMEA7724111	soil_salinity1			not provided
SAMEA7724111	soil_salinity2			not provided
SAMEA7724111	soil_salinity3			69
SAMEA7724111	soil_salinity_ave			69
SAMEA7724111	soil_temp1			33.1
SAMEA7724111	soil_temp2			34.8
SAMEA7724111	soil_temp3			32.1
SAMEA7724111	soil_temp_ave			33.33333333
SAMEA7724111	study_sample_number			5
SAMEA7724112	ENA first public			2020-12-17
SAMEA7724112	ENA last update			2020-12-16
SAMEA7724112	ENA-CHECKLIST			ERC000011
SAMEA7724112	External Id			SAMEA7724112
SAMEA7724112	INSDC center alias			UCSDMI
SAMEA7724112	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7724112	INSDC first public			2020-12-17T04:08:06Z
SAMEA7724112	INSDC last update			2020-12-16T01:23:54Z
SAMEA7724112	INSDC status			public
SAMEA7724112	Submitter Id			qiita_sid_13114:13114.macrae.crerar.3.s006
SAMEA7724112	air_temp	air_temp	air temperature	30.3
SAMEA7724112	alpha_shotgun_woltka_min10k_richness			992.0
SAMEA7724112	alpha_shotgun_woltka_rar10k_richness			666.0
SAMEA7724112	alpha_shotgun_woltka_rar3450_richness			371.0
SAMEA7724112	block			B10
SAMEA7724112	collection_timestamp			7/9/12 14:20
SAMEA7724112	cur_vegetation	cur_vegetation	current vegetation	montaine steppe
SAMEA7724112	depth_sample			0.05
SAMEA7724112	drainage_class	drainage_class	drainage classification	well drained
SAMEA7724112	elevation	elev	elevation	1747
SAMEA7724112	emp500_principal_investigator			MacRae-Crerar
SAMEA7724112	emp500_study_id			3
SAMEA7724112	emp500_title			Mongolia soils (NSF PIRE)
SAMEA7724112	empo_2			Non-saline
SAMEA7724112	empo_3			Soil (non-saline)
SAMEA7724112	env biome	env_broad_scale	broad-scale environmental context	montane grasslands and shrubland biome
SAMEA7724112	env feature	env_local_scale	local-scale environmental context	steppe soil
SAMEA7724112	env package	env_package	environmental package	soil
SAMEA7724112	env_material	env_medium	environmental medium	soil
SAMEA7724112	environmental_package	env_package	environmental package	soil
SAMEA7724112	gcms_sample_name			EMP_McR3_6_002_GC
SAMEA7724112	geo loc name	geo_loc_name	geographic location	Mongolia
SAMEA7724112	latitude			51.01.550
SAMEA7724112	lcms_batch			8.00
SAMEA7724112	lcms_extraction_protocol			Bulk_Seed_PNNL
SAMEA7724112	longitude			100.45.810
SAMEA7724112	ph	ph	pH	7
SAMEA7724112	physical_specimen_location			UCSD Knight Lab Freezer I and University of Pennsylvania
SAMEA7724112	project name	project_name	project name	NSF PIRE Mongolia Project
SAMEA7724112	relative humidity			34.6
SAMEA7724112	resp_ave			0.49
SAMEA7724112	respiration1			0.52
SAMEA7724112	respiration2			0.46
SAMEA7724112	sample name	sample_name	sample name	qiita_sid_13114:13114.macrae.crerar.3.s006
SAMEA7724112	sample type	sample_type	sample type	soil
SAMEA7724112	sampling method			bulk
SAMEA7724112	soil_moisture1			5.9
SAMEA7724112	soil_moisture2			3.8
SAMEA7724112	soil_moisture3			8.7
SAMEA7724112	soil_moisture_ave			6.133333333
SAMEA7724112	soil_salinity1			not provided
SAMEA7724112	soil_salinity2			not provided
SAMEA7724112	soil_salinity3			87
SAMEA7724112	soil_salinity_ave			87
SAMEA7724112	soil_temp1			29.5
SAMEA7724112	soil_temp2			31.9
SAMEA7724112	soil_temp3			32.2
SAMEA7724112	soil_temp_ave			31.2
SAMEA7724112	study_sample_number			6
SAMEA7724113	ENA first public			2020-12-17
SAMEA7724113	ENA last update			2020-12-16
SAMEA7724113	ENA-CHECKLIST			ERC000011
SAMEA7724113	External Id			SAMEA7724113
SAMEA7724113	INSDC center alias			UCSDMI
SAMEA7724113	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7724113	INSDC first public			2020-12-17T04:08:06Z
SAMEA7724113	INSDC last update			2020-12-16T01:23:54Z
SAMEA7724113	INSDC status			public
SAMEA7724113	Submitter Id			qiita_sid_13114:13114.macrae.crerar.3.s007
SAMEA7724113	air_temp	air_temp	air temperature	30.6
SAMEA7724113	block			B10
SAMEA7724113	collection_timestamp			7/9/12 14:38
SAMEA7724113	cur_vegetation	cur_vegetation	current vegetation	montaine steppe
SAMEA7724113	depth_sample			0.05
SAMEA7724113	drainage_class	drainage_class	drainage classification	well drained
SAMEA7724113	elevation	elev	elevation	1747
SAMEA7724113	emp500_principal_investigator			MacRae-Crerar
SAMEA7724113	emp500_study_id			3
SAMEA7724113	emp500_title			Mongolia soils (NSF PIRE)
SAMEA7724113	empo_2			Non-saline
SAMEA7724113	empo_3			Soil (non-saline)
SAMEA7724113	env biome	env_broad_scale	broad-scale environmental context	montane grasslands and shrubland biome
SAMEA7724113	env feature	env_local_scale	local-scale environmental context	steppe soil
SAMEA7724113	env package	env_package	environmental package	soil
SAMEA7724113	env_material	env_medium	environmental medium	soil
SAMEA7724113	environmental_package	env_package	environmental package	soil
SAMEA7724113	gcms_sample_name			EMP_McR3_7_012_GC
SAMEA7724113	geo loc name	geo_loc_name	geographic location	Mongolia
SAMEA7724113	latitude			51.01.550
SAMEA7724113	lcms_batch			8.00
SAMEA7724113	lcms_extraction_protocol			Bulk_Seed_PNNL
SAMEA7724113	longitude			100.45.810
SAMEA7724113	ph	ph	pH	7.1
SAMEA7724113	physical_specimen_location			UCSD Knight Lab Freezer I and University of Pennsylvania
SAMEA7724113	project name	project_name	project name	NSF PIRE Mongolia Project
SAMEA7724113	relative humidity			35.1
SAMEA7724113	resp_ave			0.915
SAMEA7724113	respiration1			0.84
SAMEA7724113	respiration2			0.99
SAMEA7724113	sample name	sample_name	sample name	qiita_sid_13114:13114.macrae.crerar.3.s007
SAMEA7724113	sample type	sample_type	sample type	soil
SAMEA7724113	sampling method			bulk
SAMEA7724113	soil_moisture1			5.9
SAMEA7724113	soil_moisture2			4
SAMEA7724113	soil_moisture3			6.6
SAMEA7724113	soil_moisture_ave			5.5
SAMEA7724113	soil_salinity1			not provided
SAMEA7724113	soil_salinity2			not provided
SAMEA7724113	soil_salinity3			not provided
SAMEA7724113	soil_salinity_ave			not provided
SAMEA7724113	soil_temp1			29.9
SAMEA7724113	soil_temp2			32.6
SAMEA7724113	soil_temp3			32.9
SAMEA7724113	soil_temp_ave			31.8
SAMEA7724113	study_sample_number			7
SAMEA7724114	ENA first public			2020-12-17
SAMEA7724114	ENA last update			2020-12-16
SAMEA7724114	ENA-CHECKLIST			ERC000011
SAMEA7724114	External Id			SAMEA7724114
SAMEA7724114	INSDC center alias			UCSDMI
SAMEA7724114	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7724114	INSDC first public			2020-12-17T04:08:06Z
SAMEA7724114	INSDC last update			2020-12-16T01:23:54Z
SAMEA7724114	INSDC status			public
SAMEA7724114	Submitter Id			qiita_sid_13114:13114.macrae.crerar.3.s008
SAMEA7724114	air_temp	air_temp	air temperature	28.7
SAMEA7724114	alpha_shotgun_woltka_min10k_richness			676.0
SAMEA7724114	alpha_shotgun_woltka_rar10k_richness			587.0
SAMEA7724114	alpha_shotgun_woltka_rar3450_richness			338.0
SAMEA7724114	block			B10
SAMEA7724114	collection_timestamp			7/9/12 14:32
SAMEA7724114	cur_vegetation	cur_vegetation	current vegetation	montaine steppe
SAMEA7724114	depth_sample			0.05
SAMEA7724114	drainage_class	drainage_class	drainage classification	well drained
SAMEA7724114	elevation	elev	elevation	1747
SAMEA7724114	emp500_principal_investigator			MacRae-Crerar
SAMEA7724114	emp500_study_id			3
SAMEA7724114	emp500_title			Mongolia soils (NSF PIRE)
SAMEA7724114	empo_2			Non-saline
SAMEA7724114	empo_3			Soil (non-saline)
SAMEA7724114	env biome	env_broad_scale	broad-scale environmental context	montane grasslands and shrubland biome
SAMEA7724114	env feature	env_local_scale	local-scale environmental context	steppe soil
SAMEA7724114	env package	env_package	environmental package	soil
SAMEA7724114	env_material	env_medium	environmental medium	soil
SAMEA7724114	environmental_package	env_package	environmental package	soil
SAMEA7724114	gcms_sample_name			EMP_McR3_8_003_GC
SAMEA7724114	geo loc name	geo_loc_name	geographic location	Mongolia
SAMEA7724114	latitude			51.01.550
SAMEA7724114	lcms_batch			8.00
SAMEA7724114	lcms_extraction_protocol			Bulk_Seed_PNNL
SAMEA7724114	longitude			100.45.810
SAMEA7724114	ph	ph	pH	7.25
SAMEA7724114	physical_specimen_location			UCSD Knight Lab Freezer I and University of Pennsylvania
SAMEA7724114	project name	project_name	project name	NSF PIRE Mongolia Project
SAMEA7724114	relative humidity			35.3
SAMEA7724114	resp_ave			0.435
SAMEA7724114	respiration1			0.57
SAMEA7724114	respiration2			0.3
SAMEA7724114	sample name	sample_name	sample name	qiita_sid_13114:13114.macrae.crerar.3.s008
SAMEA7724114	sample type	sample_type	sample type	soil
SAMEA7724114	sampling method			bulk
SAMEA7724114	soil_moisture1			8.6
SAMEA7724114	soil_moisture2			9.3
SAMEA7724114	soil_moisture3			10.6
SAMEA7724114	soil_moisture_ave			9.5
SAMEA7724114	soil_salinity1			73
SAMEA7724114	soil_salinity2			69
SAMEA7724114	soil_salinity3			63
SAMEA7724114	soil_salinity_ave			68.33333333
SAMEA7724114	soil_temp1			31.1
SAMEA7724114	soil_temp2			32.8
SAMEA7724114	soil_temp3			31.9
SAMEA7724114	soil_temp_ave			31.93333333
SAMEA7724114	study_sample_number			8
SAMEA7724115	ENA first public			2020-12-17
SAMEA7724115	ENA last update			2020-12-16
SAMEA7724115	ENA-CHECKLIST			ERC000011
SAMEA7724115	External Id			SAMEA7724115
SAMEA7724115	INSDC center alias			UCSDMI
SAMEA7724115	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7724115	INSDC first public			2020-12-17T04:08:06Z
SAMEA7724115	INSDC last update			2020-12-16T01:23:54Z
SAMEA7724115	INSDC status			public
SAMEA7724115	Submitter Id			qiita_sid_13114:13114.macrae.crerar.3.s009
SAMEA7724115	air_temp	air_temp	air temperature	38.5
SAMEA7724115	alpha_shotgun_woltka_min10k_richness			1586.0
SAMEA7724115	alpha_shotgun_woltka_rar10k_richness			660.0
SAMEA7724115	alpha_shotgun_woltka_rar3450_richness			385.0
SAMEA7724115	block			B11
SAMEA7724115	collection_timestamp			7/9/12 13:59
SAMEA7724115	cur_vegetation	cur_vegetation	current vegetation	montaine steppe
SAMEA7724115	depth_sample			0.05
SAMEA7724115	drainage_class	drainage_class	drainage classification	well drained
SAMEA7724115	elevation	elev	elevation	1735
SAMEA7724115	emp500_principal_investigator			MacRae-Crerar
SAMEA7724115	emp500_study_id			3
SAMEA7724115	emp500_title			Mongolia soils (NSF PIRE)
SAMEA7724115	empo_2			Non-saline
SAMEA7724115	empo_3			Soil (non-saline)
SAMEA7724115	env biome	env_broad_scale	broad-scale environmental context	montane grasslands and shrubland biome
SAMEA7724115	env feature	env_local_scale	local-scale environmental context	steppe soil
SAMEA7724115	env package	env_package	environmental package	soil
SAMEA7724115	env_material	env_medium	environmental medium	soil
SAMEA7724115	environmental_package	env_package	environmental package	soil
SAMEA7724115	gcms_sample_name			EMP_McR3_9_010_GC
SAMEA7724115	geo loc name	geo_loc_name	geographic location	Mongolia
SAMEA7724115	latitude			51.01.524
SAMEA7724115	lcms_batch			8.00
SAMEA7724115	lcms_extraction_protocol			Bulk_Seed_PNNL
SAMEA7724115	longitude			100.45.836
SAMEA7724115	ph	ph	pH	6.95
SAMEA7724115	physical_specimen_location			UCSD Knight Lab Freezer I and University of Pennsylvania
SAMEA7724115	project name	project_name	project name	NSF PIRE Mongolia Project
SAMEA7724115	relative humidity			24.5
SAMEA7724115	resp_ave			0.64
SAMEA7724115	respiration1			0.59
SAMEA7724115	respiration2			0.69
SAMEA7724115	sample name	sample_name	sample name	qiita_sid_13114:13114.macrae.crerar.3.s009
SAMEA7724115	sample type	sample_type	sample type	soil
SAMEA7724115	sampling method			bulk
SAMEA7724115	soil_moisture1			5.1
SAMEA7724115	soil_moisture2			8
SAMEA7724115	soil_moisture3			9.3
SAMEA7724115	soil_moisture_ave			7.466666667
SAMEA7724115	soil_salinity1			not provided
SAMEA7724115	soil_salinity2			not provided
SAMEA7724115	soil_salinity3			64
SAMEA7724115	soil_salinity_ave			64
SAMEA7724115	soil_temp1			34.4
SAMEA7724115	soil_temp2			35.3
SAMEA7724115	soil_temp3			33.5
SAMEA7724115	soil_temp_ave			34.4
SAMEA7724115	study_sample_number			9
SAMEA7724116	ENA first public			2020-12-17
SAMEA7724116	ENA last update			2020-12-16
SAMEA7724116	ENA-CHECKLIST			ERC000011
SAMEA7724116	External Id			SAMEA7724116
SAMEA7724116	INSDC center alias			UCSDMI
SAMEA7724116	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7724116	INSDC first public			2020-12-17T04:08:06Z
SAMEA7724116	INSDC last update			2020-12-16T01:23:54Z
SAMEA7724116	INSDC status			public
SAMEA7724116	Submitter Id			qiita_sid_13114:13114.macrae.crerar.3.s010
SAMEA7724116	air_temp	air_temp	air temperature	29
SAMEA7724116	alpha_shotgun_woltka_min10k_richness			701.0
SAMEA7724116	alpha_shotgun_woltka_rar10k_richness			647.0
SAMEA7724116	alpha_shotgun_woltka_rar3450_richness			396.0
SAMEA7724116	block			B11
SAMEA7724116	collection_timestamp			7/9/12 13:42
SAMEA7724116	cur_vegetation	cur_vegetation	current vegetation	montaine steppe
SAMEA7724116	depth_sample			0.05
SAMEA7724116	drainage_class	drainage_class	drainage classification	well drained
SAMEA7724116	elevation	elev	elevation	1735
SAMEA7724116	emp500_principal_investigator			MacRae-Crerar
SAMEA7724116	emp500_study_id			3
SAMEA7724116	emp500_title			Mongolia soils (NSF PIRE)
SAMEA7724116	empo_2			Non-saline
SAMEA7724116	empo_3			Soil (non-saline)
SAMEA7724116	env biome	env_broad_scale	broad-scale environmental context	montane grasslands and shrubland biome
SAMEA7724116	env feature	env_local_scale	local-scale environmental context	steppe soil
SAMEA7724116	env package	env_package	environmental package	soil
SAMEA7724116	env_material	env_medium	environmental medium	soil
SAMEA7724116	environmental_package	env_package	environmental package	soil
SAMEA7724116	gcms_sample_name			EMP_McR3_10_001_GC
SAMEA7724116	geo loc name	geo_loc_name	geographic location	Mongolia
SAMEA7724116	latitude			51.01.524
SAMEA7724116	lcms_batch			8.00
SAMEA7724116	lcms_extraction_protocol			Bulk_Seed_PNNL
SAMEA7724116	longitude			100.45.836
SAMEA7724116	ph	ph	pH	7.23
SAMEA7724116	physical_specimen_location			UCSD Knight Lab Freezer I and University of Pennsylvania
SAMEA7724116	project name	project_name	project name	NSF PIRE Mongolia Project
SAMEA7724116	relative humidity			34.9
SAMEA7724116	resp_ave			0.545
SAMEA7724116	respiration1			0.71
SAMEA7724116	respiration2			0.38
SAMEA7724116	sample name	sample_name	sample name	qiita_sid_13114:13114.macrae.crerar.3.s010
SAMEA7724116	sample type	sample_type	sample type	soil
SAMEA7724116	sampling method			bulk
SAMEA7724116	soil_moisture1			10.6
SAMEA7724116	soil_moisture2			10.3
SAMEA7724116	soil_moisture3			8.8
SAMEA7724116	soil_moisture_ave			9.9
SAMEA7724116	soil_salinity1			68
SAMEA7724116	soil_salinity2			68
SAMEA7724116	soil_salinity3			67
SAMEA7724116	soil_salinity_ave			67.66666667
SAMEA7724116	soil_temp1			31.2
SAMEA7724116	soil_temp2			30.8
SAMEA7724116	soil_temp3			29.9
SAMEA7724116	soil_temp_ave			30.63333333
SAMEA7724116	study_sample_number			10
SAMEA7724117	ENA first public			2020-12-17
SAMEA7724117	ENA last update			2020-12-16
SAMEA7724117	ENA-CHECKLIST			ERC000011
SAMEA7724117	External Id			SAMEA7724117
SAMEA7724117	INSDC center alias			UCSDMI
SAMEA7724117	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7724117	INSDC first public			2020-12-17T04:08:05Z
SAMEA7724117	INSDC last update			2020-12-16T01:23:54Z
SAMEA7724117	INSDC status			public
SAMEA7724117	Submitter Id			qiita_sid_13114:13114.macrae.crerar.3.s011
SAMEA7724117	air_temp	air_temp	air temperature	30.6
SAMEA7724117	alpha_shotgun_woltka_min10k_richness			954.0
SAMEA7724117	alpha_shotgun_woltka_rar10k_richness			573.0
SAMEA7724117	alpha_shotgun_woltka_rar3450_richness			347.0
SAMEA7724117	block			B11
SAMEA7724117	collection_timestamp			7/9/12 14:05
SAMEA7724117	cur_vegetation	cur_vegetation	current vegetation	montaine steppe
SAMEA7724117	depth_sample			0.05
SAMEA7724117	drainage_class	drainage_class	drainage classification	well drained
SAMEA7724117	elevation	elev	elevation	1735
SAMEA7724117	emp500_principal_investigator			MacRae-Crerar
SAMEA7724117	emp500_study_id			3
SAMEA7724117	emp500_title			Mongolia soils (NSF PIRE)
SAMEA7724117	empo_2			Non-saline
SAMEA7724117	empo_3			Soil (non-saline)
SAMEA7724117	env biome	env_broad_scale	broad-scale environmental context	montane grasslands and shrubland biome
SAMEA7724117	env feature	env_local_scale	local-scale environmental context	steppe soil
SAMEA7724117	env package	env_package	environmental package	soil
SAMEA7724117	env_material	env_medium	environmental medium	soil
SAMEA7724117	environmental_package	env_package	environmental package	soil
SAMEA7724117	gcms_sample_name			EMP_McR3_11_011_GC
SAMEA7724117	geo loc name	geo_loc_name	geographic location	Mongolia
SAMEA7724117	latitude			51.01.524
SAMEA7724117	lcms_batch			8.00
SAMEA7724117	lcms_extraction_protocol			Bulk_Seed_PNNL
SAMEA7724117	longitude			100.45.836
SAMEA7724117	ph	ph	pH	6.77
SAMEA7724117	physical_specimen_location			UCSD Knight Lab Freezer I and University of Pennsylvania
SAMEA7724117	project name	project_name	project name	NSF PIRE Mongolia Project
SAMEA7724117	relative humidity			41.5
SAMEA7724117	resp_ave			0.645
SAMEA7724117	respiration1			0.66
SAMEA7724117	respiration2			0.63
SAMEA7724117	sample name	sample_name	sample name	qiita_sid_13114:13114.macrae.crerar.3.s011
SAMEA7724117	sample type	sample_type	sample type	soil
SAMEA7724117	sampling method			bulk
SAMEA7724117	soil_moisture1			3.5
SAMEA7724117	soil_moisture2			8.3
SAMEA7724117	soil_moisture3			5.9
SAMEA7724117	soil_moisture_ave			5.9
SAMEA7724117	soil_salinity1			not provided
SAMEA7724117	soil_salinity2			not provided
SAMEA7724117	soil_salinity3			not provided
SAMEA7724117	soil_salinity_ave			not provided
SAMEA7724117	soil_temp1			35.2
SAMEA7724117	soil_temp2			36.6
SAMEA7724117	soil_temp3			35.4
SAMEA7724117	soil_temp_ave			35.73333333
SAMEA7724117	study_sample_number			11
SAMEA7724118	ENA first public			2020-12-17
SAMEA7724118	ENA last update			2020-12-16
SAMEA7724118	ENA-CHECKLIST			ERC000011
SAMEA7724118	External Id			SAMEA7724118
SAMEA7724118	INSDC center alias			UCSDMI
SAMEA7724118	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7724118	INSDC first public			2020-12-17T04:08:05Z
SAMEA7724118	INSDC last update			2020-12-16T01:23:54Z
SAMEA7724118	INSDC status			public
SAMEA7724118	Submitter Id			qiita_sid_13114:13114.macrae.crerar.3.s012
SAMEA7724118	air_temp	air_temp	air temperature	27.8
SAMEA7724118	alpha_shotgun_woltka_min10k_richness			868.0
SAMEA7724118	alpha_shotgun_woltka_rar10k_richness			580.0
SAMEA7724118	alpha_shotgun_woltka_rar3450_richness			355.0
SAMEA7724118	block			B11
SAMEA7724118	collection_timestamp			7/9/12 13:34
SAMEA7724118	cur_vegetation	cur_vegetation	current vegetation	montaine steppe
SAMEA7724118	depth_sample			0.05
SAMEA7724118	drainage_class	drainage_class	drainage classification	well drained
SAMEA7724118	elevation	elev	elevation	1735
SAMEA7724118	emp500_principal_investigator			MacRae-Crerar
SAMEA7724118	emp500_study_id			3
SAMEA7724118	emp500_title			Mongolia soils (NSF PIRE)
SAMEA7724118	empo_2			Non-saline
SAMEA7724118	empo_3			Soil (non-saline)
SAMEA7724118	env biome	env_broad_scale	broad-scale environmental context	montane grasslands and shrubland biome
SAMEA7724118	env feature	env_local_scale	local-scale environmental context	steppe soil
SAMEA7724118	env package	env_package	environmental package	soil
SAMEA7724118	env_material	env_medium	environmental medium	soil
SAMEA7724118	environmental_package	env_package	environmental package	soil
